"test_code","test_name","category","active_rate_npr","active_rate_paisa","rate_status","rate_source","effective_from","needs_admin_price"
"HEM-0037","Bone Marrow Aspiration Examination","General Hematology","6000.00","600000","ACTIVE","CATALOGUE_RATE_VERSIONS","2026-09-18T12:20:51.539327+00:00","FALSE"
"HEM-0038","Bone Marrow Biopsy Examination","General Hematology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0039","Manual Differential Count","Morphology / Transfusion","400.00","40000","ACTIVE","CATALOGUE_RATE_VERSIONS","2026-09-18T12:20:51.538518+00:00","FALSE"
"HEM-0040","Nucleated RBC Count","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0041","Immature Granulocyte Count","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0042","Immature Granulocyte %","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0043","Large Unstained Cells","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0044","Platelet Estimate on Smear","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0045","RBC Morphology Review","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0046","WBC Morphology Review","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0047","Platelet Morphology Review","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0048","Microfilaria Detection in Blood","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0049","Blood Parasite Examination","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0050","Hemoglobin H Inclusion Body Test","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0051","Kleihauer-Betke Test","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0052","Fetal Hemoglobin Screen","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0053","Cold Agglutinin Titer","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0054","Direct Antiglobulin Test (DAT/Direct Coombs)","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0055","Indirect Antiglobulin Test (IAT/Indirect Coombs)","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0056","Blood Group ABO","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0057","Rh(D) Typing","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0058","ABO & Rh Typing","Morphology / Transfusion","100.00","10000","ACTIVE","CATALOGUE_RATE_VERSIONS","2026-09-18T12:20:51.538574+00:00","FALSE"
"HEM-0059","Antibody Screen","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0060","Antibody Identification Panel","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0061","Crossmatch (Major)","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0062","Crossmatch (Minor)","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0063","Red Cell Phenotyping","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0064","Weak D Test","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0065","Rh Antibody Titer","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0066","Isohemagglutinin Titer","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0067","Donor Hemoglobin","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0068","Donor CBC","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0069","Platelet Count Post Transfusion","Morphology / Transfusion","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0070","Acute Leukemia Screening Panel","Flow Cytometry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0071","AML Flow Cytometry Panel","Flow Cytometry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0072","B-ALL Flow Cytometry Panel","Flow Cytometry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0073","T-ALL Flow Cytometry Panel","Flow Cytometry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0074","CLL Flow Cytometry Panel","Flow Cytometry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0075","Lymphoma Flow Cytometry Panel","Flow Cytometry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0076","Plasma Cell Myeloma Flow Panel","Flow Cytometry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0077","PNH Flow Cytometry Panel","Flow Cytometry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0078","CD4 Count","Flow Cytometry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0079","CD8 Count","Flow Cytometry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0080","CD4/CD8 Ratio","Flow Cytometry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0081","CD3 Count","Flow Cytometry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0082","CD19 Count","Flow Cytometry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0083","CD20 Count","Flow Cytometry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0084","CD16/56 NK Cell Count","Flow Cytometry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0085","CD34 Stem Cell Count","Flow Cytometry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0086","Reticulocyte Flow Cytometry","Flow Cytometry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0087","Platelet Glycoprotein Analysis","Flow Cytometry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0088","HLA-B27 by Flow Cytometry","Flow Cytometry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0089","Minimal Residual Disease - B-ALL","Flow Cytometry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0090","Minimal Residual Disease - T-ALL","Flow Cytometry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0091","Minimal Residual Disease - AML","Flow Cytometry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0092","Minimal Residual Disease - Multiple Myeloma","Flow Cytometry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HEM-0093","Fetal RBC Detection by Flow Cytometry","Flow Cytometry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0001","Small Biopsy Histopathology","Surgical Pathology","2500.00","250000","ACTIVE","CATALOGUE_RATE_VERSIONS","2026-09-18T12:20:51.540297+00:00","FALSE"
"HIS-0002","Medium Biopsy Histopathology","Surgical Pathology","3500.00","350000","ACTIVE","CATALOGUE_RATE_VERSIONS","2026-09-18T12:20:51.54034+00:00","FALSE"
"HIS-0003","Large Specimen Histopathology","Surgical Pathology","5000.00","500000","ACTIVE","CATALOGUE_RATE_VERSIONS","2026-09-18T12:20:51.540359+00:00","FALSE"
"HIS-0004","GI Endoscopic Biopsy","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0005","Skin Biopsy","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0006","Lymph Node Biopsy","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0007","Breast Core Biopsy","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0008","Prostate Core Biopsy","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0009","Cervical Biopsy","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0010","Endometrial Biopsy","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0011","Bone Biopsy","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0012","Liver Biopsy","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0013","Kidney Biopsy","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0014","Lung Biopsy","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0015","Brain/CNS Biopsy","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0016","Oral Cavity Biopsy","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0017","Bladder Biopsy","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0018","Thyroid Biopsy Histology","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0019","Appendix Histopathology","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0020","Gallbladder Histopathology","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0021","Uterus Histopathology","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0022","Ovary Histopathology","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0023","Placenta Histopathology","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0024","Resection Specimen - Colon","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0025","Resection Specimen - Stomach","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0026","Resection Specimen - Breast","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0027","Resection Specimen - Lung","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0028","Resection Specimen - Kidney","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0029","Resection Specimen - Prostate","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0030","Resection Specimen - Bladder","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0031","Resection Specimen - Head & Neck","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0032","Resection Specimen - Soft Tissue","Surgical Pathology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0033","IHC - ER","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0034","IHC - PR","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0035","IHC - HER2 IHC","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0036","IHC - Ki-67","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0037","IHC - p53","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0038","IHC - CK7","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0039","IHC - CK20","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0040","IHC - Pan-Cytokeratin AE1/AE3","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0041","IHC - EMA","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0042","IHC - Vimentin","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0043","IHC - S100","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0044","IHC - SOX10","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0045","IHC - TTF-1","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0046","IHC - Napsin A","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0047","IHC - PAX8","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0048","IHC - GATA3","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0049","IHC - CDX2","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0050","IHC - SATB2","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0051","IHC - PSA","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0052","IHC - PSAP","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0053","IHC - NKX3.1","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0054","IHC - Thyroglobulin","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0055","IHC - Calcitonin","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0056","IHC - Synaptophysin","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0057","IHC - Chromogranin","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0058","IHC - INSM1","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0059","IHC - CD56","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0060","IHC - CD3","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0061","IHC - CD20","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0062","IHC - PAX5","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0063","IHC - CD30","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0064","IHC - CD15","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0065","IHC - ALK","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0066","IHC - BCL2","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0067","IHC - BCL6","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0068","IHC - MUM1","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0069","IHC - c-MYC","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0070","IHC - Cyclin D1","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0071","IHC - CD5","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0072","IHC - CD10","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0073","IHC - CD23","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0074","IHC - TdT","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0075","IHC - MPO","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0076","IHC - CD34","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0077","IHC - CD117","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0078","IHC - DOG1","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0079","IHC - CD117 (GIST)","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0080","IHC - Desmin","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0081","IHC - SMA","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0082","IHC - Myogenin","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0083","IHC - MyoD1","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0084","IHC - WT1","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0085","IHC - Calretinin","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0086","IHC - D2-40","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0087","IHC - BerEP4","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0088","IHC - MOC31","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0089","IHC - p63","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0090","IHC - p40","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0091","IHC - Uroplakin II","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0092","IHC - GCDFP-15","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0093","IHC - Mammaglobin","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0094","IHC - Androgen Receptor","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0095","IHC - E-cadherin","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0096","IHC - Beta-catenin","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0097","IHC - SMAD4","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0098","IHC - INI1/SMARCB1","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0099","IHC - BRG1/SMARCA4","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0100","IHC - ATRX","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0101","IHC - IDH1 R132H","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0102","IHC - GFAP","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0103","IHC - OLIG2","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0104","IHC - H3 K27M","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0105","IHC - PD-L1 IHC","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0106","IHC - MMR MLH1","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0107","IHC - MMR PMS2","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0108","IHC - MMR MSH2","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0109","IHC - MMR MSH6","Immunohistochemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0110","PAS Stain","Special Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0111","PAS with Diastase","Special Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0112","GMS Stain","Special Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0113","Ziehl-Neelsen Stain on Tissue","Special Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0114","Fite-Faraco Stain","Special Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0115","Gram Stain on Tissue","Special Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0116","Masson's Trichrome","Special Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0117","Reticulin Stain","Special Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0118","Congo Red","Special Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0119","Perls' Prussian Blue","Special Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0120","Alcian Blue","Special Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0121","Mucicarmine","Special Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0122","Fontana-Masson","Special Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0123","Elastic Van Gieson","Special Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0124","Oil Red O","Special Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0125","Toluidine Blue","Special Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0126","PTAH Stain","Special Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0127","Jones Methenamine Silver","Special Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0128","Cresyl Violet","Special Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0129","Luxol Fast Blue","Special Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0130","Von Kossa Stain","Special Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0131","Alizarin Red","Special Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0132","Warthin-Starry Stain","Special Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"HIS-0133","Giemsa Stain on Tissue","Special Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0001","CRP, Quantitative","Autoimmune / Immunoglobulins","700.00","70000","ACTIVE","CATALOGUE_RATE_VERSIONS","2026-09-16T07:36:39.564555+00:00","FALSE"
"IMM-0002","Rheumatoid Factor (RF)","Autoimmune / Immunoglobulins","600.00","60000","ACTIVE","CATALOGUE_RATE_VERSIONS","2026-09-16T07:36:39.564555+00:00","FALSE"
"IMM-0003","ASO Titer","Autoimmune / Immunoglobulins","600.00","60000","ACTIVE","CATALOGUE_RATE_VERSIONS","2026-09-16T07:36:39.564555+00:00","FALSE"
"IMM-0004","Anti-CCP","Autoimmune / Immunoglobulins","2200.00","220000","ACTIVE","CATALOGUE_RATE_VERSIONS","2026-09-16T07:36:39.564555+00:00","FALSE"
"IMM-0005","ANA by IFA","Autoimmune / Immunoglobulins","2200.00","220000","ACTIVE","CATALOGUE_RATE_VERSIONS","2026-09-18T12:20:51.538988+00:00","FALSE"
"IMM-0006","ANA Screen by ELISA","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0007","Anti-dsDNA","Autoimmune / Immunoglobulins","3000.00","300000","ACTIVE","CATALOGUE_RATE_VERSIONS","2026-09-18T12:20:51.539118+00:00","FALSE"
"IMM-0008","Anti-Sm Antibody","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0009","Anti-RNP Antibody","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0010","Anti-SSA/Ro","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0011","Anti-SSB/La","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0012","Anti-Scl-70","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0013","Anti-Jo-1","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0014","Anti-Centromere Antibody","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0015","Anti-Ribosomal P","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0016","C3 Complement","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0017","C4 Complement","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0018","CH50","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0019","ANCA Screen","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0020","c-ANCA / PR3","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0021","p-ANCA / MPO","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0022","Anti-GBM Antibody","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0023","Anticardiolipin IgG","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0024","Anticardiolipin IgM","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0025","Beta-2 Glycoprotein I IgG","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0026","Beta-2 Glycoprotein I IgM","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0027","Lupus Anticoagulant Panel","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0028","Total IgG","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0029","Total IgA","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0030","Total IgM","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0031","Total IgE","Autoimmune / Immunoglobulins","1200.00","120000","ACTIVE","CATALOGUE_RATE_VERSIONS","2026-09-16T07:36:39.564555+00:00","FALSE"
"IMM-0032","IgG Subclass 1","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0033","IgG Subclass 2","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0034","IgG Subclass 3","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0035","IgG Subclass 4","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0036","Cryoglobulin","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0037","Cryofibrinogen","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0038","Serum Protein Electrophoresis","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0039","Immunofixation Electrophoresis, Serum","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0040","Free Kappa Light Chain","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0041","Free Lambda Light Chain","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
